S	mcjohnny	/wiki/Jonny
S	mcrose	/wiki/Rose_(Fallout_2)
S	mcvegeir	/wiki/Vegeir
S	vcamanda	/wiki/Amanda
S	vcandy	/wiki/Andrew_(Fallout_2)
S	rcwade	/wiki/Ben_Wade
S	vccharly	/wiki/Charlie_(Fallout_2)
S	vccurtis	/wiki/Curtis_(Fallout_2)
S	vced	/wiki/Ed_(Fallout_2)
S	vcharry	/wiki/Happy_Harry
S	vcjoshua	/wiki/Joshua_(Vault_City)
S	vcfsmith	/wiki/Mary_Smith
S	vcmelind	/wiki/Melinda_(Fallout_2)
S	vcmsmith	/wiki/Smith_(Fallout_2)
S	vcsteve	/wiki/Steve_(Vault_City)
S	vcbarkus	/wiki/Barkus
S	vcdarrow	/wiki/Darrow
S	vcfarrel	/wiki/Holden
S	vckohl	/wiki/Kohl
S	vcdwnbar	/wiki/Lydia_(Fallout_2)
S	vcrandal	/wiki/Randal_(Fallout_2)
S	vcstark	/wiki/Stark
S	vcmoore	/wiki/Thomas_Moore
S	vcmainwk	/wiki/Valerie
S	vcwalace	/wiki/Wallace_(Fallout_2)
S	vcgreg	/wiki/Gregory_(Fallout_2)
S	vclynett	/wiki/Joanne_Lynette
S	vcsupgrd	/wiki/Martin_(Fallout_2)
S	vcmclure	/wiki/McClure
S	vcdrtroy	/wiki/Troy_(Fallout_2)
S	gcbrain	/wiki/Brain_(mole_rat)
S	gcfestus	/wiki/Festus_(Fallout_2)
S	gcgordon	/wiki/Gordon_(Gecko)
S	gchank	/wiki/Hank_(Fallout_2)
S	gcharold	/wiki/Harold
S	gcjerem	/wiki/Jeremy_(Fallout_2)
S	gclumpy	/wiki/Lumpy_(Gecko)
S	gcskeetr	/wiki/Skeeter
S	gcwooz	/wiki/Wooz
S	gczomak	/wiki/Zomak
S	hcaileen	/wiki/Aileen
S	hcoutfit	/wiki/Bill_(Broken_Hills)
S	hcbrian	/wiki/Brian_(Fallout_2)
S	hcchad	/wiki/Chad_(Fallout_2)
S	hcdoc	/wiki/Holliday
S	hcelmo	/wiki/Elmo
S	hcfrank	/wiki/Franc
S	hcfranci	/wiki/Francis_(Fallout_2)
S	hchuswif	/wiki/Feuding_couple
S	hcjacob	/wiki/Jacob_the_Chemist
S	hcliz	/wiki/Liz
S	hclumpy	/wiki/Lumpy_(Broken_Hills)
S	hcmanson	/wiki/Manson
S	hcmicky	/wiki/Micky_(Fallout_2)
S	hcphil	/wiki/Phil_(Broken_Hills)
S	hcsteve	/wiki/Steve_(Broken_Hills)
S	hcsuper	/wiki/Refinery_supervisor
S	hcchuck	/wiki/Chuck_Stodgers
S	hcprof	/wiki/Professor
S	hcseymor	/wiki/Seymour_(Fallout_2)
S	hctyphon	/wiki/Typhon
S	hczaius	/wiki/Zaius
S	hcdan	/wiki/Dan_(Fallout_2)
S	hidead	/wiki/Dan%27s_wife_(Fallout_2)
S	hceric	/wiki/Eric_(Broken_Hills)
S	rcascort	/wiki/Ascorti
S	rcdick	/wiki/Athabaska_Dick
S	rcbette	/wiki/Blasphemous_Bette
S	rccamint	/wiki/Caminetto
S	rcmarion	/wiki/Earl_Marion
S	rcfannie	/wiki/Fannie_Mae
S	rclou	/wiki/Louise
S	ecmelkid	/wiki/Melchior_Jr.
S	rcmodjes	/wiki/Modjeska
S	rcdrjohn	/wiki/Johnson_(Fallout_2)
S	rcratray	/wiki/Rattray
S	rcrooney	/wiki/Rooney
S	rcmcgrew	/wiki/Dan_McGrew
S	rcsavine	/wiki/Enrico_Savinelli
S	ecraider	/wiki/Frog_Morton
S	rcjane	/wiki/Jackpot_Jane
S	rchoffy	/wiki/James_Hoffy
S	rcjosh	/wiki/Josh_Laurence
S	rcmarge	/wiki/Marge_LeBarge
S	rcnord	/wiki/Nording
S	rchakes	/wiki/Obidiah_Hakeswill
S	rcstanwl	/wiki/Stanwell
S	rcvelani	/wiki/Velani
S	ncbigjes	/wiki/Big_Jesus_Mordino
S	nccody	/wiki/Cody
S	ncliljes	/wiki/Lil%27_Jesus_Mordino
S	nckitty	/wiki/Miss_Kitty
S	ncjules	/wiki/Jules_(Fallout_2)
S	nclloyd	/wiki/Pretty_Boy_Lloyd
S	ncsheb	/wiki/Sheb
S	ncangbis	/wiki/Angela_Bishop
S	ncbill	/wiki/Bill_(New_Reno)
S	nccorbro	/wiki/Corsican_Brothers
S	nchollyf	/wiki/Evan_Holyfeld
S	ncband	/wiki/Frenchy
S	ncbishop	/wiki/John_Bishop
S	nclabish	/wiki/Leslie_Anne_Bishop
S	ncsalvat	/wiki/Louis_Salvatore
S	nctyson	/wiki/Masticator
S	nccaspat	/wiki/Old_Man_McGee
S	ncjimmyj	/wiki/Jagged_Jimmy_J
S	ncmason	/wiki/Mason_(Fallout_2)
S	ncstulit	/wiki/Stuart_Little
S	ncalgern	/wiki/Algernon
S	nceldrid	/wiki/Eldridge
S	ncftully	/wiki/Tully
S	ncrenesc	/wiki/Renesco
S	ncchrwri	/wiki/Christopher_Wright
S	ncethwri	/wiki/Ethyl_Wright
S	nckeiwri	/wiki/Keith_Wright
S	ncorvill	/wiki/Orville_Wright
S	nctray	/wiki/T-Ray
S	ncresear	/wiki/Marjorie_Reed
S	ncmormen	/wiki/Ramirez_(Fallout_2)
S	wcdobbs	/wiki/Dobbs
S	scbuster	/wiki/Buster
S	scskeete	/wiki/Doofus
S	sclenny	/wiki/Lenny_(NCR)
S	scmerk	/wiki/Merk
S	scmikey	/wiki/Mikey_Frazier
S	scmira	/wiki/Mira
S	scratch	/wiki/Ratch
S	scvortis	/wiki/Vortis
S	scdoroth	/wiki/Dorothy_(Fallout_2)
S	scsherif	/wiki/Dumont
S	scduppo	/wiki/Duppo
S	scdusty	/wiki/Dusty_(Fallout_2)
S	scelise	/wiki/Elise
S	scenlone	/wiki/Enlightened_One
S	scgond	/wiki/Gond
S	schenry	/wiki/Henry
S	schoss	/wiki/Hoss_(Fallout_2)
S	scofjack	/wiki/Jack_(Fallout_2)
S	scdocjub	/wiki/Jubilee
S	sckarl	/wiki/Karl_(NCR)
S	fcnluke	/wiki/Luke_(Fallout_2)
S	scoswald	/wiki/Oswald
S	scrondo	/wiki/Rondo
S	scfelix	/wiki/Felix_(Fallout_2)
S	scwesgrd	/wiki/Grant_(Fallout_2)
S	scwestin	/wiki/Roger_Westin
S	scsalbob	/wiki/Saltbeef_Bob
S	scfergus	/wiki/Feargus_(NCR)
S	sccarlsn	/wiki/Frank_Carlson
S	scgunthr	/wiki/Gunther_(Fallout_2)
S	shtandi	/wiki/Tandi
S	scjohn	/wiki/Bill_(Vault_15)
S	bccrissy	/wiki/Chrissy
S	bcrebecc	/wiki/Rebecca_(Vault_15)
S	bcjohn	/wiki/John_(Fallout_2)
S	bcrobert	/wiki/Roberta
S	bczeke	/wiki/Zeke_(Fallout_2)
S	bcdalia	/wiki/Dalia
S	bcdarion	/wiki/Darion
S	bcjones	/wiki/Jones_(Fallout_2)
S	bckarla	/wiki/Karla_(Fallout_2)
S	bcphil	/wiki/Phil_(Khans)
S	ocdar	/wiki/Dar_(Fallout_2)
S	ocgrutha	/wiki/Gruthar
S	ocjul	/wiki/Jul
S	ockerith	/wiki/Kerith
S	octhearn	/wiki/Thearn
S	ocvaldis	/wiki/Valdis
S	ocariel	/wiki/Ariel
S	ocdave	/wiki/Dave_(Fallout_2)
S	ocgordon	/wiki/Gordon_(Vault_13)
S	ocjimmy	/wiki/Jimmy_(Vault_13)
S	ocjoseph	/wiki/Joseph_(Fallout_2)
S	ocmatt	/wiki/Matt_(Vault_13)
S	ocsandy	/wiki/Sandy_(Fallout_2)
S	ecmelchr	/wiki/Melchior
S	ecgrunde	/wiki/Grundel
S	fsface	/wiki/ACE
S	fcdragon	/wiki/Dragon_(Fallout_2)
S	fcdrfung	/wiki/Fung
S	fclopan	/wiki/Imbot
S	fcchemst	/wiki/Jing_Tie_Gahng
S	fckenlee	/wiki/Ken_Lee
S	fclaocho	/wiki/Lao_Chou
S	fcgunmer	/wiki/Mai_Da_Chiang
S	fcfmatt	/wiki/Matthew_(Fallout_2)
S	fsempter	/wiki/Shi_Emperor
S	fcdrwong	/wiki/Wong_Yi_Tze
S	fcronmey	/wiki/A._Ron_Meyers
S	fcbadger	/wiki/Badger_(Fallout_2)
S	fctnkgmr	/wiki/Cal
S	fcchip	/wiki/Chip
S	fctnkmer	/wiki/Jenna
S	fcmarc	/wiki/Marc_(San_Francisco)
S	fctnkbar	/wiki/Slim_(San_Francisco)
S	fcoz7	/wiki/AHS-7
S	fcoz9	/wiki/AHS-9
S	fccrocke	/wiki/Crocket
S	fcdaveh	/wiki/Dave_Handy
S	fcrocman	/wiki/Harry_(Fallout_2)
S	fcjuavki	/wiki/Juan_Cruz
S	ccdrill	/wiki/Arch_Dornan
S	ccchris	/wiki/Chris_(Fallout_2)
S	ccdrgrd	/wiki/Commander%27s_door_guard
S	cccook	/wiki/Cookie_(Navarro)
S	cckevin	/wiki/Kevin_(Fallout_2)
S	ccmandr	/wiki/Navarro_base_commander
S	ccqmstr	/wiki/Quartermaster_(Fallout_2)
S	ccquincy	/wiki/Quincy_(Fallout_2)
S	ccraul	/wiki/Raul_(Fallout_2)
S	ccdoctor	/wiki/Schreber
S	ccmedgrd	/wiki/Snookie
S	ccxarn	/wiki/Xarn
S	qccurlng	/wiki/Charles_Curling
S	qcbird	/wiki/Daniel_Bird
S	qhprzrch	/wiki/Dick_Richardson
S	qcfrank	/wiki/Frank_Horrigan
S	qcgranit	/wiki/Granite
S	qcmartin	/wiki/Martin_Frobisher
S	qcprssec	/wiki/Secretary_(Fallout_2)
S	qcmurray	/wiki/Tom_Murray
S	ectrader	/wiki/Willy_(Fallout_2)
S	ecarthur	/wiki/Arthur_Pendragon
S	ecbedemi	/wiki/Bedemir
S	ecconcor	/wiki/Concorde
S	eceric	/wiki/Eric_(special_encounter)
S	ecgalaha	/wiki/Galahad
S	ecjoshua	/wiki/Joshua_(special_encounter)
S	ecsirlau	/wiki/Launcelot
S	ecrobin	/wiki/Robin_(Fallout_2)
N	Smoke	/wiki/Smoke
N	Yellow dog	/wiki/Yellow_dog
N	Bo	/wiki/Bo_(Fallout_2)
N	Biff	/wiki/Biff_(Fallout_2)
N	Professor's radscorpion	/wiki/Professor%27s_radscorpion
N	Ferndown	/wiki/Ferndown
N	Mark Torrance	/wiki/Mark_Torrance
N	Pete McKneely	/wiki/Pete_McKneely
N	Joqq	/wiki/Joqq
N	Tony Gunn	/wiki/Tony_Gunn
N	Xander Holyland	/wiki/Xander_Holyland
N	Buck	/wiki/Buck_(Fallout_2)
N	Missy	/wiki/Missy
N	Packard	/wiki/Packard
N	Toto	/wiki/Toto
N	Hal	/wiki/Hal
N	Baddog	/wiki/Baddog
N	Baby deathclaws	/wiki/Deathclaw_(Fallout_2)#Deathclaw_spawn
